restaurant_id,date,ingredient_id,ingredient_name,shelf_life_days,supplier_lead_time_days,projected_usage_qty,order_qty,waste_qty,stockout_risk
R006,2025-03-10,ING009,Lettuce,2,3,3.0,3.06,0.55,0.183
R006,2025-03-10,ING010,Cheese,4,5,0.0,0.93,0.16,0.128
R006,2025-03-11,ING001,Rice,12,3,1.84,2.38,0.77,0.154
R006,2025-03-11,ING002,Chicken,2,2,2.82,6.65,1.06,0.237
R006,2025-03-11,ING003,Paneer,3,4,2.18,4.48,0.77,0.297
R006,2025-03-11,ING004,Onion,5,7,1.79,3.27,0.06,0.209
R006,2025-03-11,ING005,Tomato,4,5,0.66,4.01,0.0,0.183
R006,2025-03-11,ING006,Oil,20,30,2.66,5.16,0.33,0.185
R006,2025-03-11,ING007,Flour,10,15,0.28,1.32,0.0,0.187
R006,2025-03-11,ING008,Bread,8,4,1.85,5.82,1.04,0.339
R006,2025-03-11,ING009,Lettuce,2,3,2.4,4.9,0.99,0.371
R006,2025-03-11,ING010,Cheese,4,5,3.42,6.61,1.11,0.18
R006,2025-03-12,ING001,Rice,12,3,0.52,4.39,0.98,0.201
R006,2025-03-12,ING002,Chicken,2,2,2.75,2.96,0.09,0.135
R006,2025-03-12,ING003,Paneer,3,4,3.93,5.62,0.48,0.099
R006,2025-03-12,ING004,Onion,5,7,3.23,6.98,1.41,0.222
R006,2025-03-12,ING005,Tomato,4,5,0.0,3.62,0.9,0.136
R006,2025-03-12,ING006,Oil,20,30,1.87,4.35,0.57,0.03
R006,2025-03-12,ING007,Flour,10,15,1.41,3.38,1.09,0.236
R006,2025-03-12,ING008,Bread,8,4,2.79,5.38,0.6,0.205
R006,2025-03-12,ING009,Lettuce,2,3,4.57,7.45,1.53,0.194
R006,2025-03-12,ING010,Cheese,4,5,2.61,4.01,0.73,0.033
R006,2025-03-13,ING001,Rice,12,3,1.04,1.31,0.18,0.267
R006,2025-03-13,ING002,Chicken,2,2,2.63,6.52,1.02,0.296
R006,2025-03-13,ING003,Paneer,3,4,3.54,7.11,0.91,0.213
R006,2025-03-13,ING004,Onion,5,7,3.02,3.31,0.62,0.332
R006,2025-03-13,ING005,Tomato,4,5,1.02,3.83,0.7,0.296
R006,2025-03-13,ING006,Oil,20,30,4.67,7.4,1.21,0.381
R006,2025-03-13,ING007,Flour,10,15,1.4,1.45,0.4,0.285
R006,2025-03-13,ING008,Bread,8,4,1.74,2.19,0.23,0.334
R006,2025-03-13,ING009,Lettuce,2,3,1.22,2.92,0.0,0.187
R006,2025-03-13,ING010,Cheese,4,5,4.4,7.16,1.4,0.263
R006,2025-03-14,ING001,Rice,12,3,2.46,2.62,0.85,0.056
R006,2025-03-14,ING002,Chicken,2,2,0.81,2.45,0.48,0.041
R006,2025-03-14,ING003,Paneer,3,4,5.7,8.12,1.24,0.04
R006,2025-03-14,ING004,Onion,5,7,1.51,2.78,0.33,0.209
R006,2025-03-14,ING005,Tomato,4,5,1.54,3.21,0.31,0.17
R006,2025-03-14,ING006,Oil,20,30,3.73,3.76,0.78,0.137
R006,2025-03-14,ING007,Flour,10,15,2.15,4.62,0.79,0.193
R006,2025-03-14,ING008,Bread,8,4,0.0,2.44,0.0,0.084
R006,2025-03-14,ING009,Lettuce,2,3,2.77,5.97,0.71,0.058
R006,2025-03-14,ING010,Cheese,4,5,3.88,6.13,0.66,0.156
R006,2025-03-15,ING001,Rice,12,3,2.69,4.33,0.45,0.391
R006,2025-03-15,ING002,Chicken,2,2,3.55,4.57,1.04,0.221
R006,2025-03-15,ING003,Paneer,3,4,2.2,3.23,0.26,0.326
R006,2025-03-15,ING004,Onion,5,7,0.76,4.52,0.62,0.255
R006,2025-03-15,ING005,Tomato,4,5,3.27,4.24,0.89,0.163
R006,2025-03-15,ING006,Oil,20,30,3.29,4.39,0.16,0.343
R006,2025-03-15,ING007,Flour,10,15,4.45,7.8,0.89,0.399
R006,2025-03-15,ING008,Bread,8,4,1.56,2.49,0.11,0.154
R006,2025-03-15,ING009,Lettuce,2,3,3.46,6.4,0.82,0.283
R006,2025-03-15,ING010,Cheese,4,5,2.05,5.53,1.07,0.269
R006,2025-03-16,ING001,Rice,12,3,1.32,3.89,0.71,0.225
R006,2025-03-16,ING002,Chicken,2,2,4.78,6.98,1.4,0.333
R006,2025-03-16,ING003,Paneer,3,4,0.46,0.72,0.11,0.217
R006,2025-03-16,ING004,Onion,5,7,2.32,4.12,0.59,0.316
R006,2025-03-16,ING005,Tomato,4,5,2.03,5.87,1.07,0.183
R006,2025-03-16,ING006,Oil,20,30,3.36,7.15,1.33,0.245
R006,2025-03-16,ING007,Flour,10,15,2.92,4.0,0.29,0.28
R006,2025-03-16,ING008,Bread,8,4,2.84,5.49,0.62,0.236
R006,2025-03-16,ING009,Lettuce,2,3,0.43,2.01,0.18,0.342
R006,2025-03-16,ING010,Cheese,4,5,0.04,0.41,0.0,0.345
R006,2025-03-17,ING001,Rice,12,3,2.74,6.29,0.94,0.218
R006,2025-03-17,ING002,Chicken,2,2,3.05,4.21,0.73,0.177
R006,2025-03-17,ING003,Paneer,3,4,2.64,6.56,1.02,0.236
R006,2025-03-17,ING004,Onion,5,7,2.87,2.93,0.5,0.251
R006,2025-03-17,ING005,Tomato,4,5,3.26,5.52,1.15,0.294
R006,2025-03-17,ING006,Oil,20,30,2.5,4.79,0.66,0.393
R006,2025-03-17,ING007,Flour,10,15,0.06,1.94,0.0,0.227
R006,2025-03-17,ING008,Bread,8,4,3.39,5.19,0.75,0.341
R006,2025-03-17,ING009,Lettuce,2,3,4.7,7.85,0.97,0.362
R006,2025-03-17,ING010,Cheese,4,5,1.05,3.9,0.85,0.275
R006,2025-03-18,ING001,Rice,12,3,1.24,1.58,0.23,0.075
R006,2025-03-18,ING002,Chicken,2,2,2.25,5.38,0.6,0.117
R006,2025-03-18,ING003,Paneer,3,4,2.93,5.01,0.79,0.099
R006,2025-03-18,ING004,Onion,5,7,0.0,0.53,0.0,0.136
R006,2025-03-18,ING005,Tomato,4,5,0.0,3.04,0.16,0.066
R006,2025-03-18,ING006,Oil,20,30,2.8,3.95,0.15,0.239
R006,2025-03-18,ING007,Flour,10,15,0.0,2.19,0.99,0.106
R006,2025-03-18,ING008,Bread,8,4,0.22,1.55,0.11,0.127
R006,2025-03-18,ING009,Lettuce,2,3,2.0,3.27,0.26,0.095
R006,2025-03-18,ING010,Cheese,4,5,1.14,4.6,0.42,0.191
R006,2025-03-19,ING001,Rice,12,3,2.38,2.54,1.29,0.112
R006,2025-03-19,ING002,Chicken,2,2,1.04,2.14,0.31,0.033
R006,2025-03-19,ING003,Paneer,3,4,2.3,4.88,1.17,0.109
R006,2025-03-19,ING004,Onion,5,7,1.29,2.99,0.3,0.234
R006,2025-03-19,ING005,Tomato,4,5,2.52,5.69,1.27,0.144
R006,2025-03-19,ING006,Oil,20,30,2.43,5.73,1.29,0.162
R006,2025-03-19,ING007,Flour,10,15,0.86,3.1,0.21,0.212
R006,2025-03-19,ING008,Bread,8,4,2.55,2.98,0.54,0.007
R006,2025-03-19,ING009,Lettuce,2,3,4.37,6.36,1.02,0.097
R006,2025-03-19,ING010,Cheese,4,5,3.21,5.7,0.67,0.012
R006,2025-03-20,ING001,Rice,12,3,0.0,3.6,0.3,0.364
R006,2025-03-20,ING002,Chicken,2,2,2.67,6.58,1.37,0.382
R006,2025-03-20,ING003,Paneer,3,4,2.45,4.4,0.95,0.194
R006,2025-03-20,ING004,Onion,5,7,3.6,4.81,1.0,0.195
R006,2025-03-20,ING005,Tomato,4,5,0.19,3.43,0.37,0.365
R006,2025-03-20,ING006,Oil,20,30,4.04,7.85,1.18,0.199
R006,2025-03-20,ING007,Flour,10,15,2.27,2.81,0.5,0.395
R006,2025-03-20,ING008,Bread,8,4,4.48,6.61,0.8,0.298
R006,2025-03-20,ING009,Lettuce,2,3,3.38,6.96,1.15,0.197
R006,2025-03-20,ING010,Cheese,4,5,2.42,5.42,0.69,0.331
R006,2025-03-21,ING001,Rice,12,3,0.0,3.72,0.46,0.311
R006,2025-03-21,ING002,Chicken,2,2,1.62,3.25,0.32,0.375
R006,2025-03-21,ING003,Paneer,3,4,1.47,1.49,0.0,0.352
R006,2025-03-21,ING004,Onion,5,7,2.2,4.93,0.79,0.295
R006,2025-03-21,ING005,Tomato,4,5,2.03,5.16,0.76,0.2
R006,2025-03-21,ING006,Oil,20,30,0.0,0.86,0.06,0.17
R006,2025-03-21,ING007,Flour,10,15,4.09,6.01,0.62,0.36
R006,2025-03-21,ING008,Bread,8,4,2.15,5.3,1.2,0.173
R006,2025-03-21,ING009,Lettuce,2,3,0.0,0.74,0.47,0.309
R006,2025-03-21,ING010,Cheese,4,5,2.55,5.24,0.57,0.223
R006,2025-03-22,ING001,Rice,12,3,3.37,3.76,0.48,0.061
R006,2025-03-22,ING002,Chicken,2,2,2.94,6.68,1.18,0.148
R006,2025-03-22,ING003,Paneer,3,4,0.95,2.37,0.33,0.125
R006,2025-03-22,ING004,Onion,5,7,0.98,2.33,0.0,0.123
R006,2025-03-22,ING005,Tomato,4,5,2.52,6.11,1.09,0.147
R006,2025-03-22,ING006,Oil,20,30,1.74,1.86,0.64,0.071
R006,2025-03-22,ING007,Flour,10,15,4.3,8.26,1.42,0.161
R006,2025-03-22,ING008,Bread,8,4,0.63,1.87,0.19,0.117
R006,2025-03-22,ING009,Lettuce,2,3,0.0,3.26,0.77,0.122
R006,2025-03-22,ING010,Cheese,4,5,3.28,5.13,0.83,0.156
R006,2025-03-23,ING001,Rice,12,3,3.32,6.27,1.02,0.193
R006,2025-03-23,ING002,Chicken,2,2,7.5,11.32,2.33,0.282
R006,2025-03-23,ING003,Paneer,3,4,1.07,1.48,0.49,0.305
R006,2025-03-23,ING004,Onion,5,7,1.27,3.93,0.49,0.278
R006,2025-03-23,ING005,Tomato,4,5,0.35,2.22,0.72,0.399
R006,2025-03-23,ING006,Oil,20,30,1.87,1.91,0.0,0.31
R006,2025-03-23,ING007,Flour,10,15,5.87,8.8,1.4,0.208
R006,2025-03-23,ING008,Bread,8,4,3.02,5.75,0.74,0.181
R006,2025-03-23,ING009,Lettuce,2,3,5.13,5.16,1.07,0.318
R006,2025-03-23,ING010,Cheese,4,5,2.84,6.02,0.78,0.324
R006,2025-03-24,ING001,Rice,12,3,0.57,0.89,0.16,0.301
R006,2025-03-24,ING002,Chicken,2,2,1.32,1.66,0.03,0.166
R006,2025-03-24,ING003,Paneer,3,4,3.34,4.83,0.87,0.322
R006,2025-03-24,ING004,Onion,5,7,2.14,5.51,0.77,0.295
R006,2025-03-24,ING005,Tomato,4,5,2.48,5.04,1.0,0.354
R006,2025-03-24,ING006,Oil,20,30,0.93,2.3,0.0,0.242
R006,2025-03-24,ING007,Flour,10,15,0.0,2.8,0.79,0.342
R006,2025-03-24,ING008,Bread,8,4,0.21,2.35,0.05,0.275
R006,2025-03-24,ING009,Lettuce,2,3,2.95,4.62,0.71,0.206
R006,2025-03-24,ING010,Cheese,4,5,4.31,4.38,0.54,0.31
R006,2025-03-25,ING001,Rice,12,3,2.0,5.7,0.87,0.377
R006,2025-03-25,ING002,Chicken,2,2,0.0,3.47,0.4,0.398
R006,2025-03-25,ING003,Paneer,3,4,1.14,3.29,0.5,0.398
R006,2025-03-25,ING004,Onion,5,7,0.64,4.42,1.04,0.312
R006,2025-03-25,ING005,Tomato,4,5,1.24,1.86,0.83,0.369
R006,2025-03-25,ING006,Oil,20,30,0.0,2.63,0.16,0.267
R006,2025-03-25,ING007,Flour,10,15,0.18,4.03,0.29,0.388
R006,2025-03-25,ING008,Bread,8,4,5.43,5.6,0.93,0.385
R006,2025-03-25,ING009,Lettuce,2,3,1.51,2.71,0.49,0.377
R006,2025-03-25,ING010,Cheese,4,5,0.0,0.89,0.0,0.204
R006,2025-03-26,ING001,Rice,12,3,0.96,2.77,0.0,0.08
R006,2025-03-26,ING002,Chicken,2,2,1.67,2.63,0.41,0.191
R006,2025-03-26,ING003,Paneer,3,4,0.21,1.36,0.0,0.165
R006,2025-03-26,ING004,Onion,5,7,0.4,3.42,0.3,0.162
R006,2025-03-26,ING005,Tomato,4,5,0.99,2.27,0.35,0.047
R006,2025-03-26,ING006,Oil,20,30,2.54,3.34,0.05,0.09
R006,2025-03-26,ING007,Flour,10,15,1.81,5.55,0.58,0.063
R006,2025-03-26,ING008,Bread,8,4,2.48,5.37,0.36,0.147
R006,2025-03-26,ING009,Lettuce,2,3,0.0,1.96,0.0,0.185
R006,2025-03-26,ING010,Cheese,4,5,0.0,3.69,1.2,0.136
R006,2025-03-27,ING001,Rice,12,3,2.26,3.6,0.58,0.025
R006,2025-03-27,ING002,Chicken,2,2,0.0,3.69,0.29,0.081
R006,2025-03-27,ING003,Paneer,3,4,0.64,3.71,1.03,0.247
R006,2025-03-27,ING004,Onion,5,7,2.97,4.66,0.78,0.074
R006,2025-03-27,ING005,Tomato,4,5,2.58,3.67,0.5,0.12
R006,2025-03-27,ING006,Oil,20,30,2.13,5.54,0.41,0.241
R006,2025-03-27,ING007,Flour,10,15,0.73,3.54,0.31,0.122
R006,2025-03-27,ING008,Bread,8,4,4.43,8.09,1.01,0.128
R006,2025-03-27,ING009,Lettuce,2,3,0.0,0.6,0.25,0.23
R006,2025-03-27,ING010,Cheese,4,5,2.27,3.26,0.67,0.064
R006,2025-03-28,ING001,Rice,12,3,2.77,6.32,0.82,0.329
R006,2025-03-28,ING002,Chicken,2,2,1.2,1.23,0.14,0.374
R006,2025-03-28,ING003,Paneer,3,4,4.47,5.77,0.99,0.187
R006,2025-03-28,ING004,Onion,5,7,1.51,5.29,0.83,0.262
R006,2025-03-28,ING005,Tomato,4,5,0.0,1.11,0.35,0.202
R006,2025-03-28,ING006,Oil,20,30,3.62,4.7,1.11,0.342
R006,2025-03-28,ING007,Flour,10,15,0.0,3.62,0.32,0.169
R006,2025-03-28,ING008,Bread,8,4,2.12,5.44,0.36,0.273
R006,2025-03-28,ING009,Lettuce,2,3,2.64,3.7,0.26,0.383
R006,2025-03-28,ING010,Cheese,4,5,3.01,3.08,0.59,0.299
R006,2025-03-29,ING001,Rice,12,3,0.5,3.48,0.81,0.315
R006,2025-03-29,ING002,Chicken,2,2,0.68,4.36,0.35,0.309
R006,2025-03-29,ING003,Paneer,3,4,2.09,4.42,0.81,0.358
R006,2025-03-29,ING004,Onion,5,7,1.7,3.72,0.22,0.23
R006,2025-03-29,ING005,Tomato,4,5,3.43,5.96,0.91,0.373
R006,2025-03-29,ING006,Oil,20,30,1.6,4.34,0.65,0.155
R006,2025-03-29,ING007,Flour,10,15,4.19,4.86,0.44,0.301
R006,2025-03-29,ING008,Bread,8,4,3.23,4.97,0.38,0.32
R006,2025-03-29,ING009,Lettuce,2,3,2.51,4.51,0.33,0.162
R006,2025-03-29,ING010,Cheese,4,5,3.69,4.18,0.77,0.234
R006,2025-03-30,ING001,Rice,12,3,0.79,3.34,0.39,0.112
R006,2025-03-30,ING002,Chicken,2,2,2.74,5.19,0.87,0.143
R006,2025-03-30,ING003,Paneer,3,4,3.38,6.44,1.12,0.206
R006,2025-03-30,ING004,Onion,5,7,1.32,2.08,0.67,0.123
R006,2025-03-30,ING005,Tomato,4,5,4.24,6.66,1.18,0.148
R006,2025-03-30,ING006,Oil,20,30,3.66,3.75,0.46,0.102
R006,2025-03-30,ING007,Flour,10,15,1.42,4.32,0.53,0.066
R006,2025-03-30,ING008,Bread,8,4,4.56,7.2,0.99,0.163
R006,2025-03-30,ING009,Lettuce,2,3,0.0,2.16,0.36,0.23
R006,2025-03-30,ING010,Cheese,4,5,1.53,2.97,0.03,0.152
R006,2025-03-31,ING001,Rice,12,3,0.48,2.1,0.0,0.177
R006,2025-03-31,ING002,Chicken,2,2,2.04,4.26,1.2,0.325
R006,2025-03-31,ING003,Paneer,3,4,2.94,6.23,0.93,0.387
R006,2025-03-31,ING004,Onion,5,7,2.83,5.92,1.03,0.269
R006,2025-03-31,ING005,Tomato,4,5,0.0,3.36,1.54,0.346
R006,2025-03-31,ING006,Oil,20,30,3.52,4.38,0.18,0.235
R006,2025-03-31,ING007,Flour,10,15,1.0,2.05,0.81,0.346
R006,2025-03-31,ING008,Bread,8,4,0.0,1.88,0.28,0.32
R006,2025-03-31,ING009,Lettuce,2,3,0.77,3.8,0.34,0.193
R006,2025-03-31,ING010,Cheese,4,5,3.56,4.09,0.38,0.297
R007,2025-01-01,ING001,Rice,12,3,2.08,2.4,0.11,0.045
R007,2025-01-01,ING002,Chicken,2,2,2.58,5.0,0.59,0.213
R007,2025-01-01,ING003,Paneer,3,4,2.69,5.78,1.08,0.08
R007,2025-01-01,ING004,Onion,5,7,3.69,4.3,0.86,0.006
R007,2025-01-01,ING005,Tomato,4,5,2.29,5.78,0.49,0.105
R007,2025-01-01,ING006,Oil,20,30,0.67,4.25,0.57,0.155
R007,2025-01-01,ING007,Flour,10,15,3.01,4.64,0.68,0.022
R007,2025-01-01,ING008,Bread,8,4,2.54,4.53,0.95,0.158
R007,2025-01-01,ING009,Lettuce,2,3,2.66,4.78,0.57,0.028
R007,2025-01-01,ING010,Cheese,4,5,4.58,6.12,1.08,0.152
R007,2025-01-02,ING001,Rice,12,3,0.0,1.37,0.0,0.247
R007,2025-01-02,ING002,Chicken,2,2,2.05,2.1,0.28,0.353
R007,2025-01-02,ING003,Paneer,3,4,0.54,2.74,1.0,0.187
R007,2025-01-02,ING004,Onion,5,7,2.19,6.19,1.13,0.246
R007,2025-01-02,ING005,Tomato,4,5,0.23,1.05,0.65,0.384
R007,2025-01-02,ING006,Oil,20,30,1.97,5.34,0.34,0.322
R007,2025-01-02,ING007,Flour,10,15,1.21,1.57,0.13,0.187
R007,2025-01-02,ING008,Bread,8,4,3.14,6.96,0.86,0.27
R007,2025-01-02,ING009,Lettuce,2,3,0.0,0.76,0.22,0.341
R007,2025-01-02,ING010,Cheese,4,5,1.9,2.97,0.64,0.303
R007,2025-01-03,ING001,Rice,12,3,0.81,2.12,0.41,0.329
R007,2025-01-03,ING002,Chicken,2,2,3.37,6.39,1.87,0.337
R007,2025-01-03,ING003,Paneer,3,4,2.7,3.63,0.24,0.219
R007,2025-01-03,ING004,Onion,5,7,0.89,1.1,0.29,0.368
R007,2025-01-03,ING005,Tomato,4,5,0.33,1.34,0.0,0.28
R007,2025-01-03,ING006,Oil,20,30,0.0,2.36,0.63,0.182
R007,2025-01-03,ING007,Flour,10,15,1.51,5.18,0.87,0.187
R007,2025-01-03,ING008,Bread,8,4,0.71,3.7,0.37,0.212
R007,2025-01-03,ING009,Lettuce,2,3,1.01,3.15,0.55,0.169
R007,2025-01-03,ING010,Cheese,4,5,2.27,4.08,1.05,0.355
R007,2025-01-04,ING001,Rice,12,3,2.96,5.33,0.92,0.218
R007,2025-01-04,ING002,Chicken,2,2,2.04,2.46,0.39,0.309
R007,2025-01-04,ING003,Paneer,3,4,1.98,3.33,0.39,0.358
R007,2025-01-04,ING004,Onion,5,7,1.07,2.38,0.31,0.356
R007,2025-01-04,ING005,Tomato,4,5,1.81,5.37,0.88,0.212
R007,2025-01-04,ING006,Oil,20,30,4.63,6.87,1.19,0.17
R007,2025-01-04,ING007,Flour,10,15,0.38,3.55,0.39,0.331
R007,2025-01-04,ING008,Bread,8,4,1.51,2.97,0.48,0.357
R007,2025-01-04,ING009,Lettuce,2,3,4.28,4.58,0.7,0.158
R007,2025-01-04,ING010,Cheese,4,5,3.48,5.16,1.27,0.349
R007,2025-01-05,ING001,Rice,12,3,1.57,4.57,0.83,0.154
R007,2025-01-05,ING002,Chicken,2,2,1.66,4.16,0.69,0.22
R007,2025-01-05,ING003,Paneer,3,4,4.4,5.85,1.22,0.18
R007,2025-01-05,ING004,Onion,5,7,1.51,2.7,0.5,0.172
R007,2025-01-05,ING005,Tomato,4,5,0.0,1.0,0.0,0.043
R007,2025-01-05,ING006,Oil,20,30,2.97,3.48,0.53,0.09
R007,2025-01-05,ING007,Flour,10,15,1.57,3.31,0.23,0.029
R007,2025-01-05,ING008,Bread,8,4,1.76,5.12,1.36,0.142
R007,2025-01-05,ING009,Lettuce,2,3,2.56,4.68,0.5,0.073
R007,2025-01-05,ING010,Cheese,4,5,0.56,0.65,0.0,0.246
R007,2025-01-06,ING001,Rice,12,3,2.02,3.49,0.28,0.082
R007,2025-01-06,ING002,Chicken,2,2,4.06,5.15,1.14,0.116
R007,2025-01-06,ING003,Paneer,3,4,0.06,1.5,0.0,0.013
R007,2025-01-06,ING004,Onion,5,7,0.0,1.04,0.13,0.183
R007,2025-01-06,ING005,Tomato,4,5,2.69,2.72,0.81,0.213
R007,2025-01-06,ING006,Oil,20,30,2.12,2.21,0.51,0.093
R007,2025-01-06,ING007,Flour,10,15,0.0,3.87,0.17,0.042
R007,2025-01-06,ING008,Bread,8,4,1.34,3.03,0.58,0.169
R007,2025-01-06,ING009,Lettuce,2,3,1.91,4.07,1.14,0.038
R007,2025-01-06,ING010,Cheese,4,5,0.0,2.23,0.07,0.092
R007,2025-01-07,ING001,Rice,12,3,1.23,1.38,0.0,0.225
R007,2025-01-07,ING002,Chicken,2,2,4.88,6.55,0.85,0.364
R007,2025-01-07,ING003,Paneer,3,4,0.7,3.87,0.55,0.37
R007,2025-01-07,ING004,Onion,5,7,1.28,1.39,0.19,0.294
R007,2025-01-07,ING005,Tomato,4,5,1.59,3.65,0.97,0.263
R007,2025-01-07,ING006,Oil,20,30,2.54,4.77,0.64,0.232
R007,2025-01-07,ING007,Flour,10,15,3.44,5.4,0.57,0.39
R007,2025-01-07,ING008,Bread,8,4,0.43,2.01,0.75,0.351
R007,2025-01-07,ING009,Lettuce,2,3,4.6,5.87,0.73,0.294
R007,2025-01-07,ING010,Cheese,4,5,1.73,3.76,0.22,0.241
R007,2025-01-08,ING001,Rice,12,3,5.26,7.01,1.03,0.232
R007,2025-01-08,ING002,Chicken,2,2,0.68,1.94,0.0,0.11
R007,2025-01-08,ING003,Paneer,3,4,1.19,2.93,0.56,0.194
R007,2025-01-08,ING004,Onion,5,7,1.27,1.46,0.14,0.131
R007,2025-01-08,ING005,Tomato,4,5,4.13,7.8,1.04,0.119
R007,2025-01-08,ING006,Oil,20,30,4.49,5.85,0.63,0.212
R007,2025-01-08,ING007,Flour,10,15,2.76,6.71,1.02,0.157
R007,2025-01-08,ING008,Bread,8,4,1.48,2.53,0.41,0.133
R007,2025-01-08,ING009,Lettuce,2,3,4.92,7.05,1.07,0.076
R007,2025-01-08,ING010,Cheese,4,5,3.86,4.68,0.75,0.02
R007,2025-01-09,ING001,Rice,12,3,0.82,4.55,0.89,0.161
R007,2025-01-09,ING002,Chicken,2,2,1.56,4.76,0.5,0.046
R007,2025-01-09,ING003,Paneer,3,4,2.3,3.85,1.15,0.246
R007,2025-01-09,ING004,Onion,5,7,4.61,6.15,0.5,0.066
R007,2025-01-09,ING005,Tomato,4,5,1.95,3.96,0.72,0.011
R007,2025-01-09,ING006,Oil,20,30,0.0,0.86,0.42,0.109
R007,2025-01-09,ING007,Flour,10,15,3.65,6.77,1.03,0.008
R007,2025-01-09,ING008,Bread,8,4,1.23,5.17,1.6,0.012
R007,2025-01-09,ING009,Lettuce,2,3,2.53,4.95,0.24,0.19
R007,2025-01-09,ING010,Cheese,4,5,1.4,4.56,0.69,0.133
R007,2025-01-10,ING001,Rice,12,3,1.32,3.59,0.28,0.302
R007,2025-01-10,ING002,Chicken,2,2,2.99,6.71,0.71,0.312
R007,2025-01-10,ING003,Paneer,3,4,1.85,4.93,0.59,0.232
R007,2025-01-10,ING004,Onion,5,7,3.52,3.99,0.34,0.374
R007,2025-01-10,ING005,Tomato,4,5,0.0,0.15,0.61,0.33
R007,2025-01-10,ING006,Oil,20,30,3.09,4.05,0.4,0.212
R007,2025-01-10,ING007,Flour,10,15,3.81,6.59,1.38,0.15
R007,2025-01-10,ING008,Bread,8,4,3.52,3.78,0.67,0.335
R007,2025-01-10,ING009,Lettuce,2,3,4.57,7.53,1.57,0.177
R007,2025-01-10,ING010,Cheese,4,5,0.05,2.85,0.92,0.22
R007,2025-01-11,ING001,Rice,12,3,3.83,5.57,0.81,0.088
R007,2025-01-11,ING002,Chicken,2,2,3.96,4.71,0.66,0.013
R007,2025-01-11,ING003,Paneer,3,4,0.67,2.68,0.0,0.007
R007,2025-01-11,ING004,Onion,5,7,0.67,2.99,0.62,0.204
R007,2025-01-11,ING005,Tomato,4,5,1.31,1.95,0.16,0.039
R007,2025-01-11,ING006,Oil,20,30,0.44,4.12,0.03,0.028
R007,2025-01-11,ING007,Flour,10,15,3.97,5.44,1.16,0.232
R007,2025-01-11,ING008,Bread,8,4,0.0,2.37,0.76,0.026
R007,2025-01-11,ING009,Lettuce,2,3,3.02,4.67,0.68,0.101
R007,2025-01-11,ING010,Cheese,4,5,2.88,5.16,1.07,0.052
R007,2025-01-12,ING001,Rice,12,3,0.06,0.61,0.31,0.159
R007,2025-01-12,ING002,Chicken,2,2,1.07,4.93,0.69,0.134
R007,2025-01-12,ING003,Paneer,3,4,2.55,3.35,0.33,0.081
R007,2025-01-12,ING004,Onion,5,7,2.28,5.86,0.91,0.042
R007,2025-01-12,ING005,Tomato,4,5,0.26,4.11,0.26,0.081
R007,2025-01-12,ING006,Oil,20,30,4.75,5.04,0.94,0.044
R007,2025-01-12,ING007,Flour,10,15,3.2,5.45,0.7,0.107
R007,2025-01-12,ING008,Bread,8,4,0.0,3.31,0.53,0.127
R007,2025-01-12,ING009,Lettuce,2,3,2.4,3.15,0.71,0.15
R007,2025-01-12,ING010,Cheese,4,5,2.41,4.64,1.01,0.122
R007,2025-01-13,ING001,Rice,12,3,5.25,9.17,1.69,0.271
R007,2025-01-13,ING002,Chicken,2,2,0.97,3.2,0.91,0.281
R007,2025-01-13,ING003,Paneer,3,4,0.23,3.3,0.85,0.323
R007,2025-01-13,ING004,Onion,5,7,0.84,4.66,0.51,0.345
R007,2025-01-13,ING005,Tomato,4,5,0.0,2.58,0.02,0.318
R007,2025-01-13,ING006,Oil,20,30,2.61,5.15,0.98,0.355
R007,2025-01-13,ING007,Flour,10,15,7.44,8.84,1.51,0.258
R007,2025-01-13,ING008,Bread,8,4,3.18,6.12,0.71,0.221
R007,2025-01-13,ING009,Lettuce,2,3,0.87,4.22,0.63,0.331
R007,2025-01-13,ING010,Cheese,4,5,1.69,2.43,0.45,0.194
R007,2025-01-14,ING001,Rice,12,3,2.94,6.11,1.26,0.242
R007,2025-01-14,ING002,Chicken,2,2,1.0,3.64,0.0,0.106
R007,2025-01-14,ING003,Paneer,3,4,1.78,2.61,0.55,0.11
R007,2025-01-14,ING004,Onion,5,7,2.96,3.53,0.04,0.226
R007,2025-01-14,ING005,Tomato,4,5,2.74,4.89,0.39,0.048
R007,2025-01-14,ING006,Oil,20,30,4.68,8.14,1.25,0.185
R007,2025-01-14,ING007,Flour,10,15,3.54,5.34,1.33,0.218
R007,2025-01-14,ING008,Bread,8,4,3.41,6.69,1.48,0.122
R007,2025-01-14,ING009,Lettuce,2,3,3.14,3.15,0.69,0.048
R007,2025-01-14,ING010,Cheese,4,5,2.26,5.73,1.42,0.235
R007,2025-01-15,ING001,Rice,12,3,4.8,6.24,0.0,0.164
R007,2025-01-15,ING002,Chicken,2,2,3.89,6.24,0.63,0.242
R007,2025-01-15,ING003,Paneer,3,4,1.23,1.38,0.0,0.15
R007,2025-01-15,ING004,Onion,5,7,3.01,4.78,1.25,0.026
R007,2025-01-15,ING005,Tomato,4,5,0.19,1.48,0.43,0.217
R007,2025-01-15,ING006,Oil,20,30,2.01,2.76,0.3,0.035
R007,2025-01-15,ING007,Flour,10,15,0.95,2.23,0.13,0.038
R007,2025-01-15,ING008,Bread,8,4,2.9,4.41,0.59,0.063
